Rodando fsm-lite v2_4 saida GZ: para 250 amostras com 600 de maximo as 2025-08-04_23-28-48.
timestamp	cpu	mem	vsz	rss
1754360928	0.0	0.0	9640	1792
1754360928	0,00	19	0,00	0,00
1754360959	0.0	0.0	9640	1792
1754360959	0,00	19	0,00	0,00
1754360990	0.0	0.0	9640	1792
1754360990	0,00	19	0,00	0,00
1754361021	0.0	0.0	9640	1792
1754361021	0,00	19	0,00	0,00
1754361052	0.0	0.0	9640	1792
1754361052	0,00	19	0,00	0,00
1754361084	0.0	0.0	9640	1792
1754361084	0,00	19	0,00	0,00
1754361115	0.0	0.0	9640	1792
1754361115	0,00	19	0,00	0,00
1754361146	0.0	0.0	9640	1792
1754361146	0,00	19	0,00	0,00
1754361177	0.0	0.0	9640	1792
1754361177	0,00	19	0,00	0,00
1754361208	0.0	0.0	9640	1792
1754361208	0,00	19	0,00	0,00
1754361239	0.0	0.0	9640	1792
1754361239	0,00	19	0,00	0,00
1754361270	0.0	0.0	9640	1792
1754361270	0,00	19	0,00	0,00
1754361302	0.0	0.0	9640	1792
1754361302	0,00	19	0,00	0,00
1754361333	0.0	0.0	9640	1792
1754361333	0,00	19	0,00	0,00
1754361364	0.0	0.0	9640	1792
1754361364	0,00	19	0,00	0,00
1754361395	0.0	0.0	9640	1792
1754361395	0,00	19	0,00	0,00
1754361426	0.0	0.0	9640	1792
1754361426	0,00	19	0,00	0,00
1754361457	0.0	0.0	9640	1792
1754361457	0,00	19	0,00	0,00
1754361488	0.0	0.0	9640	1792
1754361488	0,00	19	0,00	0,00
1754361520	0.0	0.0	9640	1792
1754361520	0,00	19	0,00	0,00
1754361551	0.0	0.0	9640	1792
1754361551	0,00	19	0,00	0,00
1754361582	0.0	0.0	9640	1792
1754361582	0,00	19	0,00	0,00
1754361613	0.0	0.0	9640	1792
1754361613	0,00	19	0,00	0,00
1754361644	0.0	0.0	9640	1792
1754361644	0,00	19	0,00	0,00
1754361675	0.0	0.0	9640	1792
1754361675	0,00	19	0,00	0,00
1754361706	0.0	0.0	9640	1792
1754361706	0,00	19	0,00	0,00
1754361738	0.0	0.0	9640	1792
1754361738	0,00	19	0,00	0,00
1754361769	0.0	0.0	9640	1792
1754361769	0,00	19	0,00	0,00
1754361800	0.0	0.0	9640	1792
1754361800	0,00	19	0,00	0,00
1754361831	0.0	0.0	9640	1792
1754361831	0,00	19	0,00	0,00
1754361862	0.0	0.0	9640	1792
1754361862	0,00	19	0,00	0,00
1754361893	0.0	0.0	9640	1792
