Rodando fsm-lite v1_0 saida TXT: para 10 amostras com 200 de maximo as 2025-08-04_01-52-24.
timestamp	cpu	mem	vsz	rss
1754283144	0.0	0.0	2500	712
1754283144	0,00	3	0,00	0,00
1754283175	0.0	0.0	2500	712
1754283175	0,00	3	0,00	0,00
1754283207	0.0	0.0	2500	712
1754283207	0,00	3	0,00	0,00
1754283238	0.0	0.0	2500	712
1754283238	0,00	3	0,00	0,00
1754283269	0.0	0.0	2500	712
1754283269	0,00	3	0,00	0,00
1754283300	0.0	0.0	2500	712
1754283300	0,00	3	0,00	0,00
1754283331	0.0	0.0	2500	712
1754283331	0,00	3	0,00	0,00
1754283362	0.0	0.0	2500	712
1754283362	0,00	3	0,00	0,00
1754283393	0.0	0.0	2500	712
1754283393	0,00	3	0,00	0,00
