Rodando fsm-lite v1_0 saida TXT: para 25 amostras com 50 de maximo as 2025-08-04_02-24-35.
timestamp	cpu	mem	vsz	rss
1754285075	0.0	0.0	2500	652
1754285075	0,00	49	0,00	0,00
1754285106	0.0	0.0	2500	652
1754285106	0,00	49	0,00	0,00
1754285137	0.0	0.0	2500	652
1754285137	0,00	49	0,00	0,00
1754285168	0.0	0.0	2500	652
1754285168	0,00	49	0,00	0,00
1754285199	0.0	0.0	2500	652
1754285199	0,00	49	0,00	0,00
1754285230	0.0	0.0	2500	652
1754285230	0,00	49	0,00	0,00
1754285262	0.0	0.0	2500	652
1754285262	0,00	49	0,00	0,00
1754285293	0.0	0.0	2500	652
1754285293	0,00	49	0,00	0,00
1754285324	0.0	0.0	2500	652
1754285324	0,00	49	0,00	0,00
1754285355	0.0	0.0	2500	652
1754285355	0,00	49	0,00	0,00
1754285386	0.0	0.0	2500	652
1754285386	0,00	49	0,00	0,00
1754285417	0.0	0.0	2500	652
1754285417	0,00	49	0,00	0,00
