Rodando fsm-lite v1_0 saida TXT: para 10 amostras com 50 de maximo as 2025-08-04_01-43-04.
timestamp	cpu	mem	vsz	rss
1754282584	0.0	0.0	2500	720
1754282584	0,00	11	0,00	0,00
1754282615	0.0	0.0	2500	720
1754282615	0,00	11	0,00	0,00
1754282646	0.0	0.0	2500	720
1754282646	0,00	11	0,00	0,00
1754282677	0.0	0.0	2500	720
1754282677	0,00	11	0,00	0,00
1754282708	0.0	0.0	2500	720
1754282708	0,00	11	0,00	0,00
1754282740	0.0	0.0	2500	720
1754282740	0,00	11	0,00	0,00
1754282771	0.0	0.0	2500	720
1754282771	0,00	11	0,00	0,00
1754282802	0.0	0.0	2500	720
1754282802	0,00	11	0,00	0,00
1754282833	0.0	0.0	2500	720
1754282833	0,00	11	0,00	0,00
