Rodando fsm-lite para 50 amostras.
timestamp	cpu	mem	vsz	rss
1754177114	0.0	0.0	2500	656
1754177114	0,00	61	0,00	0,00
1754177145	0.0	0.0	2500	656
1754177145	0,00	61	0,00	0,00
1754177176	0.0	0.0	2500	656
1754177176	0,00	61	0,00	0,00
1754177207	0.0	0.0	2500	656
1754177207	0,00	61	0,00	0,00
1754177238	0.0	0.0	2500	656
1754177238	0,00	61	0,00	0,00
1754177269	0.0	0.0	2500	656
1754177269	0,00	61	0,00	0,00
1754177301	0.0	0.0	2500	656
1754177301	0,00	61	0,00	0,00
1754177332	0.0	0.0	2500	656
1754177332	0,00	61	0,00	0,00
1754177363	0.0	0.0	2500	656
1754177363	0,00	61	0,00	0,00
1754177394	0.0	0.0	2500	656
1754177394	0,00	61	0,00	0,00
1754177425	0.0	0.0	2500	656
1754177425	0,00	61	0,00	0,00
1754177456	0.0	0.0	2500	656
1754177456	0,00	61	0,00	0,00
1754177487	0.0	0.0	2500	656
1754177487	0,00	61	0,00	0,00
1754177519	0.0	0.0	2500	656
1754177519	0,00	61	0,00	0,00
1754177550	0.0	0.0	2500	656
1754177550	0,00	61	0,00	0,00
1754177581	0.0	0.0	2500	656
1754177581	0,00	61	0,00	0,00
1754177612	0.0	0.0	2500	656
1754177612	0,00	61	0,00	0,00
1754177643	0.0	0.0	2500	656
1754177643	0,00	61	0,00	0,00
1754177674	0.0	0.0	2500	656
1754177674	0,00	61	0,00	0,00
1754177705	0.0	0.0	2500	656
1754177705	0,00	61	0,00	0,00
1754177736	0.0	0.0	2500	656
1754177736	0,00	61	0,00	0,00
1754177768	0.0	0.0	2500	656
1754177768	0,00	61	0,00	0,00
1754177799	0.0	0.0	2500	656
1754177799	0,00	61	0,00	0,00
1754177830	0.0	0.0	2500	656
1754177830	0,00	61	0,00	0,00
1754177861	0.0	0.0	2500	656
1754177861	0,00	61	0,00	0,00
1754177892	0.0	0.0	2500	656
1754177892	0,00	61	0,00	0,00
1754177923	0.0	0.0	2500	656
1754177923	0,00	61	0,00	0,00
1754177954	0.0	0.0	2500	656
1754177954	0,00	61	0,00	0,00
1754177986	0.0	0.0	2500	656
1754177986	0,00	61	0,00	0,00
1754178017	0.0	0.0	2500	656
1754178017	0,00	61	0,00	0,00
1754178048	0.0	0.0	2500	656
1754178048	0,00	61	0,00	0,00
1754178079	0.0	0.0	2500	656
1754178079	0,00	61	0,00	0,00
1754178110	0.0	0.0	2500	656
1754178110	0,00	61	0,00	0,00
1754178141	0.0	0.0	2500	656
1754178141	0,00	61	0,00	0,00
1754178172	0.0	0.0	2500	656
1754178172	0,00	61	0,00	0,00
1754178203	0.0	0.0	2500	656
1754178203	0,00	61	0,00	0,00
1754178235	0.0	0.0	2500	656
1754178235	0,00	61	0,00	0,00
1754178266	0.0	0.0	2500	656
1754178266	0,00	61	0,00	0,00
1754178297	0.0	0.0	2500	656
1754178297	0,00	61	0,00	0,00
1754178328	0.0	0.0	2500	656
1754178328	0,00	61	0,00	0,00
1754178359	0.0	0.0	2500	656
1754178359	0,00	61	0,00	0,00
1754178390	0.0	0.0	2500	656
1754178390	0,00	61	0,00	0,00
1754178421	0.0	0.0	2500	656
1754178421	0,00	61	0,00	0,00
1754178453	0.0	0.0	2500	656
1754178453	0,00	61	0,00	0,00
1754178484	0.0	0.0	2500	656
1754178484	0,00	61	0,00	0,00
1754178515	0.0	0.0	2500	656
1754178515	0,00	61	0,00	0,00
