Rodando fsm-lite GZ: para 10 amostras com 50 de maximo as 2025-08-02_23-12-04.
timestamp	cpu	mem	vsz	rss
1754187124	0.0	0.0	9640	1808
1754187124	0,00	62	0,00	0,00
1754187155	0.0	0.0	9640	1808
1754187155	0,00	62	0,00	0,00
1754187186	0.0	0.0	9640	1808
1754187186	0,00	62	0,00	0,00
1754187217	0.0	0.0	9640	1808
1754187217	0,00	62	0,00	0,00
1754187248	0.0	0.0	9640	1808
1754187248	0,00	62	0,00	0,00
1754187279	0.0	0.0	9640	1808
1754187279	0,00	62	0,00	0,00
1754187310	0.0	0.0	9640	1808
1754187310	0,00	62	0,00	0,00
1754187342	0.0	0.0	9640	1808
1754187342	0,00	62	0,00	0,00
1754187373	0.0	0.0	9640	1808
1754187373	0,00	62	0,00	0,00
