Rodando fsm-lite TXT: para 50 amostras com 10 de maximo as 2025-08-03_00-29-22.
timestamp	cpu	mem	vsz	rss
1754191762	0.0	0.0	2500	652
1754191762	0,00	48	0,00	0,00
1754191793	0.0	0.0	2500	652
1754191793	0,00	48	0,00	0,00
1754191825	0.0	0.0	2500	652
1754191825	0,00	48	0,00	0,00
1754191856	0.0	0.0	2500	652
1754191856	0,00	48	0,00	0,00
1754191887	0.0	0.0	2500	652
1754191887	0,00	48	0,00	0,00
1754191918	0.0	0.0	2500	652
1754191918	0,00	48	0,00	0,00
1754191949	0.0	0.0	2500	652
1754191949	0,00	48	0,00	0,00
1754191980	0.0	0.0	2500	652
1754191980	0,00	48	0,00	0,00
1754192011	0.0	0.0	2500	652
1754192011	0,00	48	0,00	0,00
1754192043	0.0	0.0	2500	652
1754192043	0,00	48	0,00	0,00
1754192074	0.0	0.0	2500	652
1754192074	0,00	48	0,00	0,00
1754192105	0.0	0.0	2500	652
1754192105	0,00	48	0,00	0,00
1754192136	0.0	0.0	2500	652
1754192136	0,00	48	0,00	0,00
1754192167	0.0	0.0	2500	652
1754192167	0,00	48	0,00	0,00
1754192198	0.0	0.0	2500	652
1754192198	0,00	48	0,00	0,00
1754192229	0.0	0.0	2500	652
1754192229	0,00	48	0,00	0,00
1754192261	0.0	0.0	2500	652
1754192261	0,00	48	0,00	0,00
1754192292	0.0	0.0	2500	652
1754192292	0,00	48	0,00	0,00
1754192323	0.0	0.0	2500	652
1754192323	0,00	48	0,00	0,00
1754192354	0.0	0.0	2500	652
1754192354	0,00	48	0,00	0,00
1754192385	0.0	0.0	2500	652
1754192385	0,00	48	0,00	0,00
1754192416	0.0	0.0	2500	652
1754192416	0,00	48	0,00	0,00
1754192447	0.0	0.0	2500	652
1754192447	0,00	48	0,00	0,00
1754192478	0.0	0.0	2500	652
1754192478	0,00	48	0,00	0,00
1754192510	0.0	0.0	2500	652
1754192510	0,00	48	0,00	0,00
1754192541	0.0	0.0	2500	652
1754192541	0,00	48	0,00	0,00
1754192572	0.0	0.0	2500	652
1754192572	0,00	48	0,00	0,00
1754192603	0.0	0.0	2500	652
1754192603	0,00	48	0,00	0,00
1754192634	0.0	0.0	2500	652
1754192634	0,00	48	0,00	0,00
1754192665	0.0	0.0	2500	652
1754192665	0,00	48	0,00	0,00
1754192696	0.0	0.0	2500	652
1754192696	0,00	48	0,00	0,00
1754192728	0.0	0.0	2500	652
1754192728	0,00	48	0,00	0,00
1754192759	0.0	0.0	2500	652
1754192759	0,00	48	0,00	0,00
1754192790	0.0	0.0	2500	652
1754192790	0,00	48	0,00	0,00
