Rodando fsm-lite TXT: para 50 amostras com 200 de maximo as 2025-08-03_01-33-12.
timestamp	cpu	mem	vsz	rss
1754195592	0.0	0.0	2500	652
1754195592	0,00	167	0,00	0,00
1754195623	0.0	0.0	2500	652
1754195623	0,00	167	0,00	0,00
1754195654	0.0	0.0	2500	652
1754195654	0,00	167	0,00	0,00
1754195685	0.0	0.0	2500	652
1754195685	0,00	167	0,00	0,00
1754195716	0.0	0.0	2500	652
1754195716	0,00	167	0,00	0,00
1754195748	0.0	0.0	2500	652
1754195748	0,00	167	0,00	0,00
1754195779	0.0	0.0	2500	652
1754195779	0,00	167	0,00	0,00
1754195810	0.0	0.0	2500	652
1754195810	0,00	167	0,00	0,00
1754195841	0.0	0.0	2500	652
1754195841	0,00	167	0,00	0,00
1754195872	0.0	0.0	2500	652
1754195872	0,00	167	0,00	0,00
1754195903	0.0	0.0	2500	652
1754195903	0,00	167	0,00	0,00
1754195934	0.0	0.0	2500	652
1754195934	0,00	167	0,00	0,00
1754195966	0.0	0.0	2500	652
1754195966	0,00	167	0,00	0,00
1754195997	0.0	0.0	2500	652
1754195997	0,00	167	0,00	0,00
1754196028	0.0	0.0	2500	652
1754196028	0,00	167	0,00	0,00
1754196059	0.0	0.0	2500	652
1754196059	0,00	167	0,00	0,00
1754196090	0.0	0.0	2500	652
1754196090	0,00	167	0,00	0,00
1754196121	0.0	0.0	2500	652
1754196121	0,00	167	0,00	0,00
1754196152	0.0	0.0	2500	652
1754196152	0,00	167	0,00	0,00
1754196184	0.0	0.0	2500	652
1754196184	0,00	167	0,00	0,00
1754196215	0.0	0.0	2500	652
1754196215	0,00	167	0,00	0,00
1754196246	0.0	0.0	2500	652
1754196246	0,00	167	0,00	0,00
1754196277	0.0	0.0	2500	652
1754196277	0,00	167	0,00	0,00
1754196308	0.0	0.0	2500	652
1754196308	0,00	167	0,00	0,00
1754196339	0.0	0.0	2500	652
1754196339	0,00	167	0,00	0,00
1754196370	0.0	0.0	2500	652
1754196370	0,00	167	0,00	0,00
1754196401	0.0	0.0	2500	652
1754196401	0,00	167	0,00	0,00
1754196433	0.0	0.0	2500	652
1754196433	0,00	167	0,00	0,00
1754196464	0.0	0.0	2500	652
1754196464	0,00	167	0,00	0,00
1754196495	0.0	0.0	2500	652
1754196495	0,00	167	0,00	0,00
