Rodando fsm-lite TXT: para 25 amostras com 200 de maximo as 2025-08-03_00-03-26.
timestamp	cpu	mem	vsz	rss
1754190206	0.0	0.0	2500	656
1754190206	0,00	58	0,00	0,00
1754190237	0.0	0.0	2500	656
1754190237	0,00	58	0,00	0,00
1754190268	0.0	0.0	2500	656
1754190268	0,00	58	0,00	0,00
1754190299	0.0	0.0	2500	656
1754190299	0,00	58	0,00	0,00
1754190330	0.0	0.0	2500	656
1754190330	0,00	58	0,00	0,00
1754190361	0.0	0.0	2500	656
1754190361	0,00	58	0,00	0,00
1754190392	0.0	0.0	2500	656
1754190392	0,00	58	0,00	0,00
1754190424	0.0	0.0	2500	656
1754190424	0,00	58	0,00	0,00
1754190455	0.0	0.0	2500	656
1754190455	0,00	58	0,00	0,00
1754190486	0.0	0.0	2500	656
1754190486	0,00	58	0,00	0,00
1754190517	0.0	0.0	2500	656
1754190517	0,00	58	0,00	0,00
1754190548	0.0	0.0	2500	656
1754190548	0,00	58	0,00	0,00
1754190579	0.0	0.0	2500	656
1754190579	0,00	58	0,00	0,00
