Rodando fsm-lite GZ: para 25 amostras com 600 de maximo as 2025-08-03_00-23-09.
timestamp	cpu	mem	vsz	rss
1754191389	0.0	0.0	9640	1812
1754191389	0,00	67	0,00	0,00
1754191420	0.0	0.0	9640	1812
1754191420	0,00	67	0,00	0,00
1754191451	0.0	0.0	9640	1812
1754191451	0,00	67	0,00	0,00
1754191482	0.0	0.0	9640	1812
1754191482	0,00	67	0,00	0,00
1754191513	0.0	0.0	9640	1812
1754191513	0,00	67	0,00	0,00
1754191544	0.0	0.0	9640	1812
1754191544	0,00	67	0,00	0,00
1754191576	0.0	0.0	9640	1812
1754191576	0,00	67	0,00	0,00
1754191607	0.0	0.0	9640	1812
1754191607	0,00	67	0,00	0,00
1754191638	0.0	0.0	9640	1812
1754191638	0,00	67	0,00	0,00
1754191669	0.0	0.0	9640	1812
1754191669	0,00	67	0,00	0,00
1754191700	0.0	0.0	9640	1812
1754191700	0,00	67	0,00	0,00
1754191731	0.0	0.0	9640	1812
1754191731	0,00	67	0,00	0,00
