Rodando fsm-lite GZ: para 50 amostras com 200 de maximo as 2025-08-03_01-48-46.
timestamp	cpu	mem	vsz	rss
1754196526	0.0	0.0	9640	1812
1754196526	0,00	65	0,00	0,00
1754196557	0.0	0.0	9640	1812
1754196557	0,00	65	0,00	0,00
1754196588	0.0	0.0	9640	1812
1754196588	0,00	65	0,00	0,00
1754196619	0.0	0.0	9640	1812
1754196619	0,00	65	0,00	0,00
1754196651	0.0	0.0	9640	1812
1754196651	0,00	65	0,00	0,00
1754196682	0.0	0.0	9640	1812
1754196682	0,00	65	0,00	0,00
1754196713	0.0	0.0	9640	1812
1754196713	0,00	65	0,00	0,00
1754196744	0.0	0.0	9640	1812
1754196744	0,00	65	0,00	0,00
1754196775	0.0	0.0	9640	1812
1754196775	0,00	65	0,00	0,00
1754196806	0.0	0.0	9640	1812
1754196806	0,00	65	0,00	0,00
1754196837	0.0	0.0	9640	1812
1754196837	0,00	65	0,00	0,00
1754196868	0.0	0.0	9640	1812
1754196868	0,00	65	0,00	0,00
1754196900	0.0	0.0	9640	1812
1754196900	0,00	65	0,00	0,00
1754196931	0.0	0.0	9640	1812
1754196931	0,00	65	0,00	0,00
1754196962	0.0	0.0	9640	1812
1754196962	0,00	65	0,00	0,00
1754196993	0.0	0.0	9640	1812
1754196993	0,00	65	0,00	0,00
1754197024	0.0	0.0	9640	1812
1754197024	0,00	65	0,00	0,00
1754197055	0.0	0.0	9640	1812
1754197055	0,00	65	0,00	0,00
1754197086	0.0	0.0	9640	1812
1754197086	0,00	65	0,00	0,00
1754197118	0.0	0.0	9640	1812
1754197118	0,00	65	0,00	0,00
1754197149	0.0	0.0	9640	1812
1754197149	0,00	65	0,00	0,00
1754197180	0.0	0.0	9640	1812
1754197180	0,00	65	0,00	0,00
1754197211	0.0	0.0	9640	1812
1754197211	0,00	65	0,00	0,00
1754197242	0.0	0.0	9640	1812
1754197242	0,00	65	0,00	0,00
1754197273	0.0	0.0	9640	1812
1754197273	0,00	65	0,00	0,00
1754197304	0.0	0.0	9640	1812
1754197304	0,00	65	0,00	0,00
1754197335	0.0	0.0	9640	1812
1754197335	0,00	65	0,00	0,00
1754197367	0.0	0.0	9640	1812
1754197367	0,00	65	0,00	0,00
1754197398	0.0	0.0	9640	1812
1754197398	0,00	65	0,00	0,00
1754197429	0.0	0.0	9640	1812
1754197429	0,00	65	0,00	0,00
