Rodando fsm-lite TXT: para 100 amostras com 600 de maximo as 2025-08-03_05-04-54.
timestamp	cpu	mem	vsz	rss
1754208294	0.0	0.0	2500	652
1754208294	0,00	86	0,00	0,00
1754208325	0.0	0.0	2500	652
1754208325	0,00	86	0,00	0,00
1754208356	0.0	0.0	2500	652
1754208356	0,00	86	0,00	0,00
1754208387	0.0	0.0	2500	652
1754208387	0,00	86	0,00	0,00
1754208418	0.0	0.0	2500	652
1754208418	0,00	86	0,00	0,00
1754208449	0.0	0.0	2500	652
1754208449	0,00	86	0,00	0,00
1754208481	0.0	0.0	2500	652
1754208481	0,00	86	0,00	0,00
1754208512	0.0	0.0	2500	652
1754208512	0,00	86	0,00	0,00
1754208543	0.0	0.0	2500	652
1754208543	0,00	86	0,00	0,00
1754208574	0.0	0.0	2500	652
1754208574	0,00	86	0,00	0,00
1754208605	0.0	0.0	2500	652
1754208605	0,00	86	0,00	0,00
1754208636	0.0	0.0	2500	652
1754208636	0,00	86	0,00	0,00
1754208667	0.0	0.0	2500	652
1754208667	0,00	86	0,00	0,00
1754208698	0.0	0.0	2500	652
1754208698	0,00	86	0,00	0,00
1754208730	0.0	0.0	2500	652
1754208730	0,00	86	0,00	0,00
1754208761	0.0	0.0	2500	652
1754208761	0,00	86	0,00	0,00
1754208792	0.0	0.0	2500	652
1754208792	0,00	86	0,00	0,00
1754208823	0.0	0.0	2500	652
1754208823	0,00	86	0,00	0,00
1754208854	0.0	0.0	2500	652
1754208854	0,00	86	0,00	0,00
1754208885	0.0	0.0	2500	652
1754208885	0,00	86	0,00	0,00
1754208916	0.0	0.0	2500	652
1754208916	0,00	86	0,00	0,00
1754208948	0.0	0.0	2500	652
1754208948	0,00	86	0,00	0,00
1754208979	0.0	0.0	2500	652
1754208979	0,00	86	0,00	0,00
1754209010	0.0	0.0	2500	652
1754209010	0,00	86	0,00	0,00
1754209041	0.0	0.0	2500	652
1754209041	0,00	86	0,00	0,00
1754209072	0.0	0.0	2500	652
1754209072	0,00	86	0,00	0,00
1754209103	0.0	0.0	2500	652
1754209103	0,00	86	0,00	0,00
1754209134	0.0	0.0	2500	652
1754209134	0,00	86	0,00	0,00
1754209165	0.0	0.0	2500	652
1754209165	0,00	86	0,00	0,00
1754209197	0.0	0.0	2500	652
1754209197	0,00	86	0,00	0,00
1754209228	0.0	0.0	2500	652
1754209228	0,00	86	0,00	0,00
1754209259	0.0	0.0	2500	652
1754209259	0,00	86	0,00	0,00
1754209290	0.0	0.0	2500	652
1754209290	0,00	86	0,00	0,00
1754209321	0.0	0.0	2500	652
1754209321	0,00	86	0,00	0,00
1754209352	0.0	0.0	2500	652
1754209352	0,00	86	0,00	0,00
1754209383	0.0	0.0	2500	652
1754209383	0,00	86	0,00	0,00
1754209414	0.0	0.0	2500	652
1754209414	0,00	86	0,00	0,00
1754209446	0.0	0.0	2500	652
1754209446	0,00	86	0,00	0,00
1754209477	0.0	0.0	2500	652
1754209477	0,00	86	0,00	0,00
1754209508	0.0	0.0	2500	652
1754209508	0,00	86	0,00	0,00
1754209539	0.0	0.0	2500	652
1754209539	0,00	86	0,00	0,00
1754209570	0.0	0.0	2500	652
1754209570	0,00	86	0,00	0,00
1754209601	0.0	0.0	2500	652
1754209601	0,00	86	0,00	0,00
1754209632	0.0	0.0	2500	652
1754209632	0,00	86	0,00	0,00
1754209664	0.0	0.0	2500	652
1754209664	0,00	86	0,00	0,00
1754209695	0.0	0.0	2500	652
1754209695	0,00	86	0,00	0,00
1754209726	0.0	0.0	2500	652
1754209726	0,00	86	0,00	0,00
1754209757	0.0	0.0	2500	652
1754209757	0,00	86	0,00	0,00
