Rodando fsm-lite GZ: para 50 amostras com 50 de maximo as 2025-08-03_01-18-09.
timestamp	cpu	mem	vsz	rss
1754194689	0.0	0.0	9640	1812
1754194689	0,00	12	0,00	0,00
1754194720	0.0	0.0	9640	1812
1754194720	0,00	12	0,00	0,00
1754194751	0.0	0.0	9640	1812
1754194751	0,00	12	0,00	0,00
1754194783	0.0	0.0	9640	1812
1754194783	0,00	12	0,00	0,00
1754194814	0.0	0.0	9640	1812
1754194814	0,00	12	0,00	0,00
1754194845	0.0	0.0	9640	1812
1754194845	0,00	12	0,00	0,00
1754194876	0.0	0.0	9640	1812
1754194876	0,00	12	0,00	0,00
1754194907	0.0	0.0	9640	1812
1754194907	0,00	12	0,00	0,00
1754194938	0.0	0.0	9640	1812
1754194938	0,00	12	0,00	0,00
1754194969	0.0	0.0	9640	1812
1754194969	0,00	12	0,00	0,00
1754195000	0.0	0.0	9640	1812
1754195000	0,00	12	0,00	0,00
1754195032	0.0	0.0	9640	1812
1754195032	0,00	12	0,00	0,00
1754195063	0.0	0.0	9640	1812
1754195063	0,00	12	0,00	0,00
1754195094	0.0	0.0	9640	1812
1754195094	0,00	12	0,00	0,00
1754195125	0.0	0.0	9640	1812
1754195125	0,00	12	0,00	0,00
1754195156	0.0	0.0	9640	1812
1754195156	0,00	12	0,00	0,00
1754195187	0.0	0.0	9640	1812
1754195187	0,00	12	0,00	0,00
1754195218	0.0	0.0	9640	1812
1754195218	0,00	12	0,00	0,00
1754195249	0.0	0.0	9640	1812
1754195249	0,00	12	0,00	0,00
1754195281	0.0	0.0	9640	1812
1754195281	0,00	12	0,00	0,00
1754195312	0.0	0.0	9640	1812
1754195312	0,00	12	0,00	0,00
1754195343	0.0	0.0	9640	1812
1754195343	0,00	12	0,00	0,00
1754195374	0.0	0.0	9640	1812
1754195374	0,00	12	0,00	0,00
1754195405	0.0	0.0	9640	1812
1754195405	0,00	12	0,00	0,00
1754195436	0.0	0.0	9640	1812
1754195436	0,00	12	0,00	0,00
1754195467	0.0	0.0	9640	1812
1754195467	0,00	12	0,00	0,00
1754195499	0.0	0.0	9640	1812
1754195499	0,00	12	0,00	0,00
1754195530	0.0	0.0	9640	1812
1754195530	0,00	12	0,00	0,00
1754195561	0.0	0.0	9640	1812
1754195561	0,00	12	0,00	0,00
