Rodando fsm-lite para 10 amostras.
timestamp	cpu	mem	vsz	rss
1754176117	0.0	0.0	2500	716
1754176117	0,00	147	0,00	0,00
1754176149	0.0	0.0	2500	716
1754176149	0,00	147	0,00	0,00
1754176180	0.0	0.0	2500	716
1754176180	0,00	147	0,00	0,00
1754176211	0.0	0.0	2500	716
1754176211	0,00	147	0,00	0,00
1754176242	0.0	0.0	2500	716
1754176242	0,00	147	0,00	0,00
1754176273	0.0	0.0	2500	716
1754176273	0,00	147	0,00	0,00
1754176304	0.0	0.0	2500	716
1754176304	0,00	147	0,00	0,00
1754176335	0.0	0.0	2500	716
1754176335	0,00	147	0,00	0,00
1754176367	0.0	0.0	2500	716
1754176367	0,00	147	0,00	0,00
