Rodando fsm-lite GZ: para 10 amostras com 10 de maximo as 2025-08-02_23-02-12.
timestamp	cpu	mem	vsz	rss
1754186532	0.0	0.0	9640	1804
1754186532	0,00	55	0,00	0,00
1754186563	0.0	0.0	9640	1804
1754186563	0,00	55	0,00	0,00
1754186594	0.0	0.0	9640	1804
1754186594	0,00	55	0,00	0,00
1754186626	0.0	0.0	9640	1804
1754186626	0,00	55	0,00	0,00
1754186657	0.0	0.0	9640	1804
1754186657	0,00	55	0,00	0,00
1754186688	0.0	0.0	9640	1804
1754186688	0,00	55	0,00	0,00
1754186719	0.0	0.0	9640	1804
1754186719	0,00	55	0,00	0,00
1754186750	0.0	0.0	9640	1804
1754186750	0,00	55	0,00	0,00
1754186781	0.0	0.0	9640	1804
1754186781	0,00	55	0,00	0,00
