Rodando fsm-lite TXT: para 25 amostras com 50 de maximo as 2025-08-02_23-50-27.
timestamp	cpu	mem	vsz	rss
1754189427	0.0	0.0	2500	716
1754189427	0,00	54	0,00	0,00
1754189459	0.0	0.0	2500	716
1754189459	0,00	54	0,00	0,00
1754189490	0.0	0.0	2500	716
1754189490	0,00	54	0,00	0,00
1754189521	0.0	0.0	2500	716
1754189521	0,00	54	0,00	0,00
1754189552	0.0	0.0	2500	716
1754189552	0,00	54	0,00	0,00
1754189583	0.0	0.0	2500	716
1754189583	0,00	54	0,00	0,00
1754189614	0.0	0.0	2500	716
1754189614	0,00	54	0,00	0,00
1754189645	0.0	0.0	2500	716
1754189645	0,00	54	0,00	0,00
1754189676	0.0	0.0	2500	716
1754189676	0,00	54	0,00	0,00
1754189708	0.0	0.0	2500	716
1754189708	0,00	54	0,00	0,00
1754189739	0.0	0.0	2500	716
1754189739	0,00	54	0,00	0,00
1754189770	0.0	0.0	2500	716
1754189770	0,00	54	0,00	0,00
