Rodando fsm-lite GZ: para 10 amostras com 600 de maximo as 2025-08-02_23-32-18.
timestamp	cpu	mem	vsz	rss
1754188338	0.0	0.0	9640	1808
1754188338	0,00	70	0,00	0,00
1754188369	0.0	0.0	9640	1808
1754188369	0,00	70	0,00	0,00
1754188400	0.0	0.0	9640	1808
1754188400	0,00	70	0,00	0,00
1754188431	0.0	0.0	9640	1808
1754188431	0,00	70	0,00	0,00
1754188462	0.0	0.0	9640	1808
1754188462	0,00	70	0,00	0,00
1754188493	0.0	0.0	9640	1808
1754188493	0,00	70	0,00	0,00
1754188525	0.0	0.0	9640	1808
1754188525	0,00	70	0,00	0,00
1754188556	0.0	0.0	9640	1808
1754188556	0,00	70	0,00	0,00
1754188587	0.0	0.0	9640	1808
1754188587	0,00	70	0,00	0,00
