Rodando fsm-lite TXT: para 10 amostras com 50 de maximo as 2025-08-02_23-06-52.
timestamp	cpu	mem	vsz	rss
1754186812	0.0	0.0	2500	656
1754186812	0,00	57	0,00	0,00
1754186843	0.0	0.0	2500	656
1754186843	0,00	57	0,00	0,00
1754186875	0.0	0.0	2500	656
1754186875	0,00	57	0,00	0,00
1754186906	0.0	0.0	2500	656
1754186906	0,00	57	0,00	0,00
1754186937	0.0	0.0	2500	656
1754186937	0,00	57	0,00	0,00
1754186968	0.0	0.0	2500	656
1754186968	0,00	57	0,00	0,00
1754186999	0.0	0.0	2500	656
1754186999	0,00	57	0,00	0,00
1754187030	0.0	0.0	2500	656
1754187030	0,00	57	0,00	0,00
1754187061	0.0	0.0	2500	656
1754187061	0,00	57	0,00	0,00
1754187093	0.0	0.0	2500	656
1754187093	0,00	57	0,00	0,00
