Rodando fsm-lite v1_0 saida GZ: para 100 amostras com 200 de maximo as 2025-08-03_22-05-49.
timestamp	cpu	mem	vsz	rss
1754269549	0.0	0.0	9640	1752
1754269549	0,00	65	0,00	0,00
1754269580	0.0	0.0	9640	1752
1754269580	0,00	65	0,00	0,00
1754269611	0.0	0.0	9640	1752
1754269611	0,00	65	0,00	0,00
1754269642	0.0	0.0	9640	1752
1754269642	0,00	65	0,00	0,00
1754269674	0.0	0.0	9640	1752
1754269674	0,00	65	0,00	0,00
1754269705	0.0	0.0	9640	1752
1754269705	0,00	65	0,00	0,00
1754269736	0.0	0.0	9640	1752
1754269736	0,00	65	0,00	0,00
1754269767	0.0	0.0	9640	1752
1754269767	0,00	65	0,00	0,00
1754269798	0.0	0.0	9640	1752
1754269798	0,00	65	0,00	0,00
1754269829	0.0	0.0	9640	1752
1754269829	0,00	65	0,00	0,00
1754269860	0.0	0.0	9640	1752
1754269860	0,00	65	0,00	0,00
1754269892	0.0	0.0	9640	1752
1754269892	0,00	65	0,00	0,00
1754269923	0.0	0.0	9640	1752
1754269923	0,00	65	0,00	0,00
1754269954	0.0	0.0	9640	1752
1754269954	0,00	65	0,00	0,00
1754269985	0.0	0.0	9640	1752
1754269985	0,00	65	0,00	0,00
1754270016	0.0	0.0	9640	1752
1754270016	0,00	65	0,00	0,00
1754270047	0.0	0.0	9640	1752
1754270047	0,00	65	0,00	0,00
1754270078	0.0	0.0	9640	1752
1754270078	0,00	65	0,00	0,00
1754270110	0.0	0.0	9640	1752
1754270110	0,00	65	0,00	0,00
1754270141	0.0	0.0	9640	1752
1754270141	0,00	65	0,00	0,00
1754270172	0.0	0.0	9640	1752
1754270172	0,00	65	0,00	0,00
1754270203	0.0	0.0	9640	1752
1754270203	0,00	65	0,00	0,00
1754270234	0.0	0.0	9640	1752
1754270234	0,00	65	0,00	0,00
1754270265	0.0	0.0	9640	1752
1754270265	0,00	65	0,00	0,00
1754270296	0.0	0.0	9640	1752
1754270296	0,00	65	0,00	0,00
1754270327	0.0	0.0	9640	1752
1754270327	0,00	65	0,00	0,00
1754270359	0.0	0.0	9640	1752
1754270359	0,00	65	0,00	0,00
1754270390	0.0	0.0	9640	1752
1754270390	0,00	65	0,00	0,00
1754270421	0.0	0.0	9640	1752
1754270421	0,00	65	0,00	0,00
1754270452	0.0	0.0	9640	1752
1754270452	0,00	65	0,00	0,00
1754270483	0.0	0.0	9640	1752
1754270483	0,00	65	0,00	0,00
1754270514	0.0	0.0	9640	1752
1754270514	0,00	65	0,00	0,00
1754270545	0.0	0.0	9640	1752
1754270545	0,00	65	0,00	0,00
1754270576	0.0	0.0	9640	1752
1754270576	0,00	65	0,00	0,00
1754270608	0.0	0.0	9640	1752
1754270608	0,00	65	0,00	0,00
1754270639	0.0	0.0	9640	1752
1754270639	0,00	65	0,00	0,00
1754270670	0.0	0.0	9640	1752
1754270670	0,00	65	0,00	0,00
1754270701	0.0	0.0	9640	1752
1754270701	0,00	65	0,00	0,00
1754270732	0.0	0.0	9640	1752
1754270732	0,00	65	0,00	0,00
1754270763	0.0	0.0	9640	1752
1754270763	0,00	65	0,00	0,00
1754270794	0.0	0.0	9640	1752
1754270794	0,00	65	0,00	0,00
1754270826	0.0	0.0	9640	1752
1754270826	0,00	65	0,00	0,00
1754270857	0.0	0.0	9640	1752
1754270857	0,00	65	0,00	0,00
1754270888	0.0	0.0	9640	1752
1754270888	0,00	65	0,00	0,00
1754270919	0.0	0.0	9640	1752
1754270919	0,00	65	0,00	0,00
1754270950	0.0	0.0	9640	1752
1754270950	0,00	65	0,00	0,00
1754270981	0.0	0.0	9640	1752
1754270981	0,00	65	0,00	0,00
1754271012	0.0	0.0	9640	1752
1754271012	0,00	65	0,00	0,00
