Rodando fsm-lite v1_0 saida GZ: para 25 amostras com 10 de maximo as 2025-08-03_17-19-24.
timestamp	cpu	mem	vsz	rss
1754252364	0.0	0.0	9640	1748
1754252364	0,00	82	0,00	0,00
1754252395	0.0	0.0	9640	1748
1754252395	0,00	82	0,00	0,00
1754252426	0.0	0.0	9640	1748
1754252426	0,00	82	0,00	0,00
1754252458	0.0	0.0	9640	1748
1754252458	0,00	82	0,00	0,00
1754252489	0.0	0.0	9640	1748
1754252489	0,00	82	0,00	0,00
1754252520	0.0	0.0	9640	1748
1754252520	0,00	82	0,00	0,00
1754252551	0.0	0.0	9640	1748
1754252551	0,00	82	0,00	0,00
1754252582	0.0	0.0	9640	1748
1754252582	0,00	82	0,00	0,00
1754252613	0.0	0.0	9640	1748
1754252613	0,00	82	0,00	0,00
1754252644	0.0	0.0	9640	1748
1754252644	0,00	82	0,00	0,00
1754252675	0.0	0.0	9640	1748
1754252675	0,00	82	0,00	0,00
1754252707	0.0	0.0	9640	1748
1754252707	0,00	82	0,00	0,00
