Rodando fsm-lite v1_0 saida TXT: para 10 amostras com 600 de maximo as 2025-08-04_02-02-47.
timestamp	cpu	mem	vsz	rss
1754283767	0.0	0.0	2500	652
1754283767	0,00	154	0,00	0,00
1754283798	0.0	0.0	2500	652
1754283798	0,00	154	0,00	0,00
1754283829	0.0	0.0	2500	652
1754283829	0,00	154	0,00	0,00
1754283860	0.0	0.0	2500	652
1754283860	0,00	154	0,00	0,00
1754283892	0.0	0.0	2500	652
1754283892	0,00	154	0,00	0,00
1754283923	0.0	0.0	2500	652
1754283923	0,00	154	0,00	0,00
1754283954	0.0	0.0	2500	652
1754283954	0,00	154	0,00	0,00
1754283985	0.0	0.0	2500	652
1754283985	0,00	154	0,00	0,00
1754284016	0.0	0.0	2500	652
1754284016	0,00	154	0,00	0,00
