Rodando fsm-lite v1_0 saida GZ: para 10 amostras com 200 de maximo as 2025-08-03_16-59-10.
timestamp	cpu	mem	vsz	rss
1754251150	0.0	0.0	9640	1744
1754251150	0,00	53	0,00	0,00
1754251181	0.0	0.0	9640	1744
1754251181	0,00	53	0,00	0,00
1754251212	0.0	0.0	9640	1744
1754251212	0,00	53	0,00	0,00
1754251243	0.0	0.0	9640	1744
1754251243	0,00	53	0,00	0,00
1754251274	0.0	0.0	9640	1744
1754251274	0,00	53	0,00	0,00
1754251306	0.0	0.0	9640	1744
1754251306	0,00	53	0,00	0,00
1754251337	0.0	0.0	9640	1744
1754251337	0,00	53	0,00	0,00
1754251368	0.0	0.0	9640	1744
1754251368	0,00	53	0,00	0,00
1754251399	0.0	0.0	9640	1744
1754251399	0,00	53	0,00	0,00
