Rodando fsm-lite v1_0 saida TXT: para 25 amostras com 200 de maximo as 2025-08-04_02-37-02.
timestamp	cpu	mem	vsz	rss
1754285822	0.0	0.0	2500	652
1754285822	0,00	9	0,00	0,00
1754285853	0.0	0.0	2500	652
1754285853	0,00	9	0,00	0,00
1754285884	0.0	0.0	2500	652
1754285884	0,00	9	0,00	0,00
1754285915	0.0	0.0	2500	652
1754285915	0,00	9	0,00	0,00
1754285946	0.0	0.0	2500	652
1754285946	0,00	9	0,00	0,00
1754285978	0.0	0.0	2500	652
1754285978	0,00	9	0,00	0,00
1754286009	0.0	0.0	2500	652
1754286009	0,00	9	0,00	0,00
1754286040	0.0	0.0	2500	652
1754286040	0,00	9	0,00	0,00
1754286071	0.0	0.0	2500	652
1754286071	0,00	9	0,00	0,00
1754286102	0.0	0.0	2500	652
1754286102	0,00	9	0,00	0,00
1754286133	0.0	0.0	2500	652
1754286133	0,00	9	0,00	0,00
1754286164	0.0	0.0	2500	652
1754286164	0,00	9	0,00	0,00
