Rodando fsm-lite v1_0 saida GZ: para 50 amostras com 10 de maximo as 2025-08-04_03-16-28.
timestamp	cpu	mem	vsz	rss
1754288188	0.0	0.0	9640	1752
1754288188	0,00	11	0,00	0,00
1754288219	0.0	0.0	9640	1752
1754288219	0,00	11	0,00	0,00
1754288250	0.0	0.0	9640	1752
1754288250	0,00	11	0,00	0,00
1754288281	0.0	0.0	9640	1752
1754288281	0,00	11	0,00	0,00
1754288312	0.0	0.0	9640	1752
1754288312	0,00	11	0,00	0,00
1754288344	0.0	0.0	9640	1752
1754288344	0,00	11	0,00	0,00
1754288375	0.0	0.0	9640	1752
1754288375	0,00	11	0,00	0,00
1754288406	0.0	0.0	9640	1752
1754288406	0,00	11	0,00	0,00
1754288437	0.0	0.0	9640	1752
1754288437	0,00	11	0,00	0,00
1754288468	0.0	0.0	9640	1752
1754288468	0,00	11	0,00	0,00
1754288499	0.0	0.0	9640	1752
1754288499	0,00	11	0,00	0,00
1754288530	0.0	0.0	9640	1752
1754288530	0,00	11	0,00	0,00
1754288562	0.0	0.0	9640	1752
1754288562	0,00	11	0,00	0,00
1754288593	0.0	0.0	9640	1752
1754288593	0,00	11	0,00	0,00
1754288624	0.0	0.0	9640	1752
1754288624	0,00	11	0,00	0,00
1754288655	0.0	0.0	9640	1752
1754288655	0,00	11	0,00	0,00
1754288686	0.0	0.0	9640	1752
1754288686	0,00	11	0,00	0,00
1754288717	0.0	0.0	9640	1752
1754288717	0,00	11	0,00	0,00
1754288748	0.0	0.0	9640	1752
1754288748	0,00	11	0,00	0,00
1754288779	0.0	0.0	9640	1752
1754288779	0,00	11	0,00	0,00
1754288811	0.0	0.0	9640	1752
1754288811	0,00	11	0,00	0,00
1754288842	0.0	0.0	9640	1752
1754288842	0,00	11	0,00	0,00
1754288873	0.0	0.0	9640	1752
1754288873	0,00	11	0,00	0,00
1754288904	0.0	0.0	9640	1752
1754288904	0,00	11	0,00	0,00
1754288935	0.0	0.0	9640	1752
1754288935	0,00	11	0,00	0,00
1754288966	0.0	0.0	9640	1752
1754288966	0,00	11	0,00	0,00
1754288997	0.0	0.0	9640	1752
1754288997	0,00	11	0,00	0,00
1754289028	0.0	0.0	9640	1752
1754289028	0,00	11	0,00	0,00
1754289060	0.0	0.0	9640	1752
1754289060	0,00	11	0,00	0,00
