Rodando fsm-lite v1_0 saida GZ: para 100 amostras com 600 de maximo as 2025-08-03_22-56-09.
timestamp	cpu	mem	vsz	rss
1754272569	0.0	0.0	9640	1756
1754272569	0,00	61	0,00	0,00
1754272600	0.0	0.0	9640	1756
1754272600	0,00	61	0,00	0,00
1754272631	0.0	0.0	9640	1756
1754272631	0,00	61	0,00	0,00
1754272662	0.0	0.0	9640	1756
1754272662	0,00	61	0,00	0,00
1754272693	0.0	0.0	9640	1756
1754272693	0,00	61	0,00	0,00
1754272725	0.0	0.0	9640	1756
1754272725	0,00	61	0,00	0,00
1754272756	0.0	0.0	9640	1756
1754272756	0,00	61	0,00	0,00
1754272787	0.0	0.0	9640	1756
1754272787	0,00	61	0,00	0,00
1754272818	0.0	0.0	9640	1756
1754272818	0,00	61	0,00	0,00
1754272849	0.0	0.0	9640	1756
1754272849	0,00	61	0,00	0,00
1754272880	0.0	0.0	9640	1756
1754272880	0,00	61	0,00	0,00
1754272911	0.0	0.0	9640	1756
1754272911	0,00	61	0,00	0,00
1754272943	0.0	0.0	9640	1756
1754272943	0,00	61	0,00	0,00
1754272974	0.0	0.0	9640	1756
1754272974	0,00	61	0,00	0,00
1754273005	0.0	0.0	9640	1756
1754273005	0,00	61	0,00	0,00
1754273036	0.0	0.0	9640	1756
1754273036	0,00	61	0,00	0,00
1754273067	0.0	0.0	9640	1756
1754273067	0,00	61	0,00	0,00
1754273098	0.0	0.0	9640	1756
1754273098	0,00	61	0,00	0,00
1754273129	0.0	0.0	9640	1756
1754273129	0,00	61	0,00	0,00
1754273161	0.0	0.0	9640	1756
1754273161	0,00	61	0,00	0,00
1754273192	0.0	0.0	9640	1756
1754273192	0,00	61	0,00	0,00
1754273223	0.0	0.0	9640	1756
1754273223	0,00	61	0,00	0,00
1754273254	0.0	0.0	9640	1756
1754273254	0,00	61	0,00	0,00
1754273285	0.0	0.0	9640	1756
1754273285	0,00	61	0,00	0,00
1754273316	0.0	0.0	9640	1756
1754273316	0,00	61	0,00	0,00
1754273347	0.0	0.0	9640	1756
1754273347	0,00	61	0,00	0,00
1754273378	0.0	0.0	9640	1756
1754273378	0,00	61	0,00	0,00
1754273410	0.0	0.0	9640	1756
1754273410	0,00	61	0,00	0,00
1754273441	0.0	0.0	9640	1756
1754273441	0,00	61	0,00	0,00
1754273472	0.0	0.0	9640	1756
1754273472	0,00	61	0,00	0,00
1754273503	0.0	0.0	9640	1756
1754273503	0,00	61	0,00	0,00
1754273534	0.0	0.0	9640	1756
1754273534	0,00	61	0,00	0,00
1754273565	0.0	0.0	9640	1756
1754273565	0,00	61	0,00	0,00
1754273596	0.0	0.0	9640	1756
1754273596	0,00	61	0,00	0,00
1754273627	0.0	0.0	9640	1756
1754273627	0,00	61	0,00	0,00
1754273659	0.0	0.0	9640	1756
1754273659	0,00	61	0,00	0,00
1754273690	0.0	0.0	9640	1756
1754273690	0,00	61	0,00	0,00
1754273721	0.0	0.0	9640	1756
1754273721	0,00	61	0,00	0,00
1754273752	0.0	0.0	9640	1756
1754273752	0,00	61	0,00	0,00
1754273783	0.0	0.0	9640	1756
1754273783	0,00	61	0,00	0,00
1754273814	0.0	0.0	9640	1756
1754273814	0,00	61	0,00	0,00
1754273845	0.0	0.0	9640	1756
1754273845	0,00	61	0,00	0,00
1754273877	0.0	0.0	9640	1756
1754273877	0,00	61	0,00	0,00
1754273908	0.0	0.0	9640	1756
1754273908	0,00	61	0,00	0,00
1754273939	0.0	0.0	9640	1756
1754273939	0,00	61	0,00	0,00
1754273970	0.0	0.0	9640	1756
1754273970	0,00	61	0,00	0,00
1754274001	0.0	0.0	9640	1756
1754274001	0,00	61	0,00	0,00
1754274032	0.0	0.0	9640	1756
1754274032	0,00	61	0,00	0,00
