Rodando fsm-lite v1_0 saida TXT: para 100 amostras com 10 de maximo as 2025-08-04_05-00-14.
timestamp	cpu	mem	vsz	rss
1754294414	0.0	0.0	2500	716
1754294414	0,00	40	0,00	0,00
1754294445	0.0	0.0	2500	716
1754294445	0,00	40	0,00	0,00
1754294477	0.0	0.0	2500	716
1754294477	0,00	40	0,00	0,00
1754294508	0.0	0.0	2500	716
1754294508	0,00	40	0,00	0,00
1754294539	0.0	0.0	2500	716
1754294539	0,00	40	0,00	0,00
1754294570	0.0	0.0	2500	716
1754294570	0,00	40	0,00	0,00
1754294601	0.0	0.0	2500	716
1754294601	0,00	40	0,00	0,00
1754294632	0.0	0.0	2500	716
1754294632	0,00	40	0,00	0,00
1754294663	0.0	0.0	2500	716
1754294663	0,00	40	0,00	0,00
1754294694	0.0	0.0	2500	716
1754294694	0,00	40	0,00	0,00
1754294726	0.0	0.0	2500	716
1754294726	0,00	40	0,00	0,00
1754294757	0.0	0.0	2500	716
1754294757	0,00	40	0,00	0,00
1754294788	0.0	0.0	2500	716
1754294788	0,00	40	0,00	0,00
1754294819	0.0	0.0	2500	716
1754294819	0,00	40	0,00	0,00
1754294850	0.0	0.0	2500	716
1754294850	0,00	40	0,00	0,00
1754294881	0.0	0.0	2500	716
1754294881	0,00	40	0,00	0,00
1754294912	0.0	0.0	2500	716
1754294912	0,00	40	0,00	0,00
1754294944	0.0	0.0	2500	716
1754294944	0,00	40	0,00	0,00
1754294975	0.0	0.0	2500	716
1754294975	0,00	40	0,00	0,00
1754295006	0.0	0.0	2500	716
1754295006	0,00	40	0,00	0,00
1754295037	0.0	0.0	2500	716
1754295037	0,00	40	0,00	0,00
1754295068	0.0	0.0	2500	716
1754295068	0,00	40	0,00	0,00
1754295099	0.0	0.0	2500	716
1754295099	0,00	40	0,00	0,00
1754295130	0.0	0.0	2500	716
1754295130	0,00	40	0,00	0,00
1754295161	0.0	0.0	2500	716
1754295161	0,00	40	0,00	0,00
1754295193	0.0	0.0	2500	716
1754295193	0,00	40	0,00	0,00
1754295224	0.0	0.0	2500	716
1754295224	0,00	40	0,00	0,00
1754295255	0.0	0.0	2500	716
1754295255	0,00	40	0,00	0,00
1754295286	0.0	0.0	2500	716
1754295286	0,00	40	0,00	0,00
1754295317	0.0	0.0	2500	716
1754295317	0,00	40	0,00	0,00
1754295348	0.0	0.0	2500	716
1754295348	0,00	40	0,00	0,00
1754295379	0.0	0.0	2500	716
1754295379	0,00	40	0,00	0,00
1754295411	0.0	0.0	2500	716
1754295411	0,00	40	0,00	0,00
1754295442	0.0	0.0	2500	716
1754295442	0,00	40	0,00	0,00
1754295473	0.0	0.0	2500	716
1754295473	0,00	40	0,00	0,00
1754295504	0.0	0.0	2500	716
1754295504	0,00	40	0,00	0,00
1754295535	0.0	0.0	2500	716
1754295535	0,00	40	0,00	0,00
1754295566	0.0	0.0	2500	716
1754295566	0,00	40	0,00	0,00
1754295597	0.0	0.0	2500	716
1754295597	0,00	40	0,00	0,00
1754295628	0.0	0.0	2500	716
1754295628	0,00	40	0,00	0,00
1754295660	0.0	0.0	2500	716
1754295660	0,00	40	0,00	0,00
1754295691	0.0	0.0	2500	716
1754295691	0,00	40	0,00	0,00
1754295722	0.0	0.0	2500	716
1754295722	0,00	40	0,00	0,00
1754295753	0.0	0.0	2500	716
1754295753	0,00	40	0,00	0,00
1754295784	0.0	0.0	2500	716
1754295784	0,00	40	0,00	0,00
1754295815	0.0	0.0	2500	716
1754295815	0,00	40	0,00	0,00
1754295846	0.0	0.0	2500	716
1754295846	0,00	40	0,00	0,00
1754295877	0.0	0.0	2500	716
1754295877	0,00	40	0,00	0,00
