Rodando fsm-lite v1_0 saida TXT: para 50 amostras com 50 de maximo as 2025-08-03_18-33-05.
timestamp	cpu	mem	vsz	rss
1754256785	0.0	0.0	2500	648
1754256785	0,00	185	0,00	0,00
1754256816	0.0	0.0	2500	648
1754256816	0,00	185	0,00	0,00
1754256847	0.0	0.0	2500	648
1754256847	0,00	185	0,00	0,00
1754256878	0.0	0.0	2500	648
1754256878	0,00	185	0,00	0,00
1754256909	0.0	0.0	2500	648
1754256909	0,00	185	0,00	0,00
1754256941	0.0	0.0	2500	648
1754256941	0,00	185	0,00	0,00
1754256972	0.0	0.0	2500	648
1754256972	0,00	185	0,00	0,00
1754257003	0.0	0.0	2500	648
1754257003	0,00	185	0,00	0,00
1754257034	0.0	0.0	2500	648
1754257034	0,00	185	0,00	0,00
1754257065	0.0	0.0	2500	648
1754257065	0,00	185	0,00	0,00
1754257096	0.0	0.0	2500	648
1754257096	0,00	185	0,00	0,00
1754257127	0.0	0.0	2500	648
1754257127	0,00	185	0,00	0,00
1754257159	0.0	0.0	2500	648
1754257159	0,00	185	0,00	0,00
1754257190	0.0	0.0	2500	648
1754257190	0,00	185	0,00	0,00
1754257221	0.0	0.0	2500	648
1754257221	0,00	185	0,00	0,00
1754257252	0.0	0.0	2500	648
1754257252	0,00	185	0,00	0,00
1754257283	0.0	0.0	2500	648
1754257283	0,00	185	0,00	0,00
1754257314	0.0	0.0	2500	648
1754257314	0,00	185	0,00	0,00
1754257345	0.0	0.0	2500	648
1754257345	0,00	185	0,00	0,00
1754257376	0.0	0.0	2500	648
1754257376	0,00	185	0,00	0,00
1754257408	0.0	0.0	2500	648
1754257408	0,00	185	0,00	0,00
1754257439	0.0	0.0	2500	648
1754257439	0,00	185	0,00	0,00
1754257470	0.0	0.0	2500	648
1754257470	0,00	185	0,00	0,00
1754257501	0.0	0.0	2500	648
1754257501	0,00	185	0,00	0,00
1754257532	0.0	0.0	2500	648
1754257532	0,00	185	0,00	0,00
1754257563	0.0	0.0	2500	648
1754257563	0,00	185	0,00	0,00
1754257594	0.0	0.0	2500	648
1754257594	0,00	185	0,00	0,00
1754257625	0.0	0.0	2500	648
1754257625	0,00	185	0,00	0,00
