Rodando fsm-lite v1_0 saida TXT: para 100 amostras com 200 de maximo as 2025-08-03_21-40-55.
timestamp	cpu	mem	vsz	rss
1754268055	0.0	0.0	2500	716
1754268055	0,00	162	0,00	0,00
1754268086	0.0	0.0	2500	716
1754268086	0,00	162	0,00	0,00
1754268117	0.0	0.0	2500	716
1754268117	0,00	162	0,00	0,00
1754268148	0.0	0.0	2500	716
1754268148	0,00	162	0,00	0,00
1754268179	0.0	0.0	2500	716
1754268179	0,00	162	0,00	0,00
1754268210	0.0	0.0	2500	716
1754268210	0,00	162	0,00	0,00
1754268241	0.0	0.0	2500	716
1754268241	0,00	162	0,00	0,00
1754268273	0.0	0.0	2500	716
1754268273	0,00	162	0,00	0,00
1754268304	0.0	0.0	2500	716
1754268304	0,00	162	0,00	0,00
1754268335	0.0	0.0	2500	716
1754268335	0,00	162	0,00	0,00
1754268366	0.0	0.0	2500	716
1754268366	0,00	162	0,00	0,00
1754268397	0.0	0.0	2500	716
1754268397	0,00	162	0,00	0,00
1754268428	0.0	0.0	2500	716
1754268428	0,00	162	0,00	0,00
1754268459	0.0	0.0	2500	716
1754268459	0,00	162	0,00	0,00
1754268491	0.0	0.0	2500	716
1754268491	0,00	162	0,00	0,00
1754268522	0.0	0.0	2500	716
1754268522	0,00	162	0,00	0,00
1754268553	0.0	0.0	2500	716
1754268553	0,00	162	0,00	0,00
1754268584	0.0	0.0	2500	716
1754268584	0,00	162	0,00	0,00
1754268615	0.0	0.0	2500	716
1754268615	0,00	162	0,00	0,00
1754268646	0.0	0.0	2500	716
1754268646	0,00	162	0,00	0,00
1754268677	0.0	0.0	2500	716
1754268677	0,00	162	0,00	0,00
1754268709	0.0	0.0	2500	716
1754268709	0,00	162	0,00	0,00
1754268740	0.0	0.0	2500	716
1754268740	0,00	162	0,00	0,00
1754268771	0.0	0.0	2500	716
1754268771	0,00	162	0,00	0,00
1754268802	0.0	0.0	2500	716
1754268802	0,00	162	0,00	0,00
1754268833	0.0	0.0	2500	716
1754268833	0,00	162	0,00	0,00
1754268864	0.0	0.0	2500	716
1754268864	0,00	162	0,00	0,00
1754268895	0.0	0.0	2500	716
1754268895	0,00	162	0,00	0,00
1754268926	0.0	0.0	2500	716
1754268926	0,00	162	0,00	0,00
1754268958	0.0	0.0	2500	716
1754268958	0,00	162	0,00	0,00
1754268989	0.0	0.0	2500	716
1754268989	0,00	162	0,00	0,00
1754269020	0.0	0.0	2500	716
1754269020	0,00	162	0,00	0,00
1754269051	0.0	0.0	2500	716
1754269051	0,00	162	0,00	0,00
1754269082	0.0	0.0	2500	716
1754269082	0,00	162	0,00	0,00
1754269113	0.0	0.0	2500	716
1754269113	0,00	162	0,00	0,00
1754269144	0.0	0.0	2500	716
1754269144	0,00	162	0,00	0,00
1754269175	0.0	0.0	2500	716
1754269175	0,00	162	0,00	0,00
1754269207	0.0	0.0	2500	716
1754269207	0,00	162	0,00	0,00
1754269238	0.0	0.0	2500	716
1754269238	0,00	162	0,00	0,00
1754269269	0.0	0.0	2500	716
1754269269	0,00	162	0,00	0,00
1754269300	0.0	0.0	2500	716
1754269300	0,00	162	0,00	0,00
1754269331	0.0	0.0	2500	716
1754269331	0,00	162	0,00	0,00
1754269362	0.0	0.0	2500	716
1754269362	0,00	162	0,00	0,00
1754269393	0.0	0.0	2500	716
1754269393	0,00	162	0,00	0,00
1754269425	0.0	0.0	2500	716
1754269425	0,00	162	0,00	0,00
1754269456	0.0	0.0	2500	716
1754269456	0,00	162	0,00	0,00
1754269487	0.0	0.0	2500	716
1754269487	0,00	162	0,00	0,00
1754269518	0.0	0.0	2500	716
1754269518	0,00	162	0,00	0,00
