Rodando fsm-lite v1_0 saida GZ: para 25 amostras com 50 de maximo as 2025-08-03_17-31-51.
timestamp	cpu	mem	vsz	rss
1754253111	0.0	0.0	9640	1748
1754253111	0,00	170	0,00	0,00
1754253142	0.0	0.0	9640	1748
1754253142	0,00	170	0,00	0,00
1754253174	0.0	0.0	9640	1748
1754253174	0,00	170	0,00	0,00
1754253205	0.0	0.0	9640	1748
1754253205	0,00	170	0,00	0,00
1754253236	0.0	0.0	9640	1748
1754253236	0,00	170	0,00	0,00
1754253267	0.0	0.0	9640	1748
1754253267	0,00	170	0,00	0,00
1754253298	0.0	0.0	9640	1748
1754253298	0,00	170	0,00	0,00
1754253329	0.0	0.0	9640	1748
1754253329	0,00	170	0,00	0,00
1754253360	0.0	0.0	9640	1748
1754253360	0,00	170	0,00	0,00
1754253391	0.0	0.0	9640	1748
1754253391	0,00	170	0,00	0,00
1754253423	0.0	0.0	9640	1748
1754253423	0,00	170	0,00	0,00
1754253454	0.0	0.0	9640	1748
1754253454	0,00	170	0,00	0,00
