Rodando fsm-lite v1_0 saida GZ: para 50 amostras com 600 de maximo as 2025-08-04_04-45-43.
timestamp	cpu	mem	vsz	rss
1754293543	0.0	0.0	9640	1752
1754293543	0,00	42	0,00	0,00
1754293574	0.0	0.0	9640	1752
1754293574	0,00	42	0,00	0,00
1754293605	0.0	0.0	9640	1752
1754293605	0,00	42	0,00	0,00
1754293636	0.0	0.0	9640	1752
1754293636	0,00	42	0,00	0,00
1754293667	0.0	0.0	9640	1752
1754293667	0,00	42	0,00	0,00
1754293698	0.0	0.0	9640	1752
1754293698	0,00	42	0,00	0,00
1754293729	0.0	0.0	9640	1752
1754293729	0,00	42	0,00	0,00
1754293761	0.0	0.0	9640	1752
1754293761	0,00	42	0,00	0,00
1754293792	0.0	0.0	9640	1752
1754293792	0,00	42	0,00	0,00
1754293823	0.0	0.0	9640	1752
1754293823	0,00	42	0,00	0,00
1754293854	0.0	0.0	9640	1752
1754293854	0,00	42	0,00	0,00
1754293885	0.0	0.0	9640	1752
1754293885	0,00	42	0,00	0,00
1754293916	0.0	0.0	9640	1752
1754293916	0,00	42	0,00	0,00
1754293947	0.0	0.0	9640	1752
1754293947	0,00	42	0,00	0,00
1754293978	0.0	0.0	9640	1752
1754293978	0,00	42	0,00	0,00
1754294010	0.0	0.0	9640	1752
1754294010	0,00	42	0,00	0,00
1754294041	0.0	0.0	9640	1752
1754294041	0,00	42	0,00	0,00
1754294072	0.0	0.0	9640	1752
1754294072	0,00	42	0,00	0,00
1754294103	0.0	0.0	9640	1752
1754294103	0,00	42	0,00	0,00
1754294134	0.0	0.0	9640	1752
1754294134	0,00	42	0,00	0,00
1754294165	0.0	0.0	9640	1752
1754294165	0,00	42	0,00	0,00
1754294196	0.0	0.0	9640	1752
1754294196	0,00	42	0,00	0,00
1754294228	0.0	0.0	9640	1752
1754294228	0,00	42	0,00	0,00
1754294259	0.0	0.0	9640	1752
1754294259	0,00	42	0,00	0,00
1754294290	0.0	0.0	9640	1752
1754294290	0,00	42	0,00	0,00
1754294321	0.0	0.0	9640	1752
1754294321	0,00	42	0,00	0,00
1754294352	0.0	0.0	9640	1752
1754294352	0,00	42	0,00	0,00
1754294383	0.0	0.0	9640	1752
1754294383	0,00	42	0,00	0,00
