Rodando fsm-lite v1_0 saida GZ: para 25 amostras com 50 de maximo as 2025-08-04_02-30-48.
timestamp	cpu	mem	vsz	rss
1754285448	0.0	0.0	9640	1748
1754285448	0,00	17	0,00	0,00
1754285479	0.0	0.0	9640	1748
1754285479	0,00	17	0,00	0,00
1754285511	0.0	0.0	9640	1748
1754285511	0,00	17	0,00	0,00
1754285542	0.0	0.0	9640	1748
1754285542	0,00	17	0,00	0,00
1754285573	0.0	0.0	9640	1748
1754285573	0,00	17	0,00	0,00
1754285604	0.0	0.0	9640	1748
1754285604	0,00	17	0,00	0,00
1754285635	0.0	0.0	9640	1748
1754285635	0,00	17	0,00	0,00
1754285666	0.0	0.0	9640	1748
1754285666	0,00	17	0,00	0,00
1754285697	0.0	0.0	9640	1748
1754285697	0,00	17	0,00	0,00
1754285729	0.0	0.0	9640	1748
1754285729	0,00	17	0,00	0,00
1754285760	0.0	0.0	9640	1748
1754285760	0,00	17	0,00	0,00
1754285791	0.0	0.0	9640	1748
1754285791	0,00	17	0,00	0,00
