Rodando fsm-lite v1_0 saida TXT: para 50 amostras com 50 de maximo as 2025-08-04_03-31-31.
timestamp	cpu	mem	vsz	rss
1754289091	0.0	0.0	2500	720
1754289091	0,00	21	0,00	0,00
1754289122	0.0	0.0	2500	720
1754289122	0,00	21	0,00	0,00
1754289153	0.0	0.0	2500	720
1754289153	0,00	21	0,00	0,00
1754289184	0.0	0.0	2500	720
1754289184	0,00	21	0,00	0,00
1754289215	0.0	0.0	2500	720
1754289215	0,00	21	0,00	0,00
1754289246	0.0	0.0	2500	720
1754289246	0,00	21	0,00	0,00
1754289277	0.0	0.0	2500	720
1754289277	0,00	21	0,00	0,00
1754289309	0.0	0.0	2500	720
1754289309	0,00	21	0,00	0,00
1754289340	0.0	0.0	2500	720
1754289340	0,00	21	0,00	0,00
1754289371	0.0	0.0	2500	720
1754289371	0,00	21	0,00	0,00
1754289402	0.0	0.0	2500	720
1754289402	0,00	21	0,00	0,00
1754289433	0.0	0.0	2500	720
1754289433	0,00	21	0,00	0,00
1754289464	0.0	0.0	2500	720
1754289464	0,00	21	0,00	0,00
1754289495	0.0	0.0	2500	720
1754289495	0,00	21	0,00	0,00
1754289527	0.0	0.0	2500	720
1754289527	0,00	21	0,00	0,00
1754289558	0.0	0.0	2500	720
1754289558	0,00	21	0,00	0,00
1754289589	0.0	0.0	2500	720
1754289589	0,00	21	0,00	0,00
1754289620	0.0	0.0	2500	720
1754289620	0,00	21	0,00	0,00
1754289651	0.0	0.0	2500	720
1754289651	0,00	21	0,00	0,00
1754289682	0.0	0.0	2500	720
1754289682	0,00	21	0,00	0,00
1754289713	0.0	0.0	2500	720
1754289713	0,00	21	0,00	0,00
1754289744	0.0	0.0	2500	720
1754289744	0,00	21	0,00	0,00
1754289776	0.0	0.0	2500	720
1754289776	0,00	21	0,00	0,00
1754289807	0.0	0.0	2500	720
1754289807	0,00	21	0,00	0,00
1754289838	0.0	0.0	2500	720
1754289838	0,00	21	0,00	0,00
1754289869	0.0	0.0	2500	720
1754289869	0,00	21	0,00	0,00
1754289900	0.0	0.0	2500	720
1754289900	0,00	21	0,00	0,00
1754289931	0.0	0.0	2500	720
1754289931	0,00	21	0,00	0,00
