Rodando fsm-lite v1_0 saida TXT: para 10 amostras com 200 de maximo as 2025-08-03_16-53-59.
timestamp	cpu	mem	vsz	rss
1754250839	0.0	0.0	2500	656
1754250839	0,00	66	0,00	0,00
1754250870	0.0	0.0	2500	656
1754250870	0,00	66	0,00	0,00
1754250901	0.0	0.0	2500	656
1754250901	0,00	66	0,00	0,00
1754250932	0.0	0.0	2500	656
1754250932	0,00	66	0,00	0,00
1754250963	0.0	0.0	2500	656
1754250963	0,00	66	0,00	0,00
1754250994	0.0	0.0	2500	656
1754250994	0,00	66	0,00	0,00
1754251025	0.0	0.0	2500	656
1754251025	0,00	66	0,00	0,00
1754251056	0.0	0.0	2500	656
1754251056	0,00	66	0,00	0,00
1754251088	0.0	0.0	2500	656
1754251088	0,00	66	0,00	0,00
1754251119	0.0	0.0	2500	656
1754251119	0,00	66	0,00	0,00
