Rodando fsm-lite v1_0 saida TXT: para 100 amostras com 50 de maximo as 2025-08-03_20-51-06.
timestamp	cpu	mem	vsz	rss
1754265066	0.0	0.0	2500	716
1754265066	0,00	153	0,00	0,00
1754265097	0.0	0.0	2500	716
1754265097	0,00	153	0,00	0,00
1754265128	0.0	0.0	2500	716
1754265128	0,00	153	0,00	0,00
1754265159	0.0	0.0	2500	716
1754265159	0,00	153	0,00	0,00
1754265191	0.0	0.0	2500	716
1754265191	0,00	153	0,00	0,00
1754265222	0.0	0.0	2500	716
1754265222	0,00	153	0,00	0,00
1754265253	0.0	0.0	2500	716
1754265253	0,00	153	0,00	0,00
1754265284	0.0	0.0	2500	716
1754265284	0,00	153	0,00	0,00
1754265315	0.0	0.0	2500	716
1754265315	0,00	153	0,00	0,00
1754265346	0.0	0.0	2500	716
1754265346	0,00	153	0,00	0,00
1754265377	0.0	0.0	2500	716
1754265377	0,00	153	0,00	0,00
1754265409	0.0	0.0	2500	716
1754265409	0,00	153	0,00	0,00
1754265440	0.0	0.0	2500	716
1754265440	0,00	153	0,00	0,00
1754265471	0.0	0.0	2500	716
1754265471	0,00	153	0,00	0,00
1754265502	0.0	0.0	2500	716
1754265502	0,00	153	0,00	0,00
1754265533	0.0	0.0	2500	716
1754265533	0,00	153	0,00	0,00
1754265564	0.0	0.0	2500	716
1754265564	0,00	153	0,00	0,00
1754265595	0.0	0.0	2500	716
1754265595	0,00	153	0,00	0,00
1754265626	0.0	0.0	2500	716
1754265626	0,00	153	0,00	0,00
1754265658	0.0	0.0	2500	716
1754265658	0,00	153	0,00	0,00
1754265689	0.0	0.0	2500	716
1754265689	0,00	153	0,00	0,00
1754265720	0.0	0.0	2500	716
1754265720	0,00	153	0,00	0,00
1754265751	0.0	0.0	2500	716
1754265751	0,00	153	0,00	0,00
1754265782	0.0	0.0	2500	716
1754265782	0,00	153	0,00	0,00
1754265813	0.0	0.0	2500	716
1754265813	0,00	153	0,00	0,00
1754265844	0.0	0.0	2500	716
1754265844	0,00	153	0,00	0,00
1754265875	0.0	0.0	2500	716
1754265875	0,00	153	0,00	0,00
1754265907	0.0	0.0	2500	716
1754265907	0,00	153	0,00	0,00
1754265938	0.0	0.0	2500	716
1754265938	0,00	153	0,00	0,00
1754265969	0.0	0.0	2500	716
1754265969	0,00	153	0,00	0,00
1754266000	0.0	0.0	2500	716
1754266000	0,00	153	0,00	0,00
1754266031	0.0	0.0	2500	716
1754266031	0,00	153	0,00	0,00
1754266062	0.0	0.0	2500	716
1754266062	0,00	153	0,00	0,00
1754266093	0.0	0.0	2500	716
1754266093	0,00	153	0,00	0,00
1754266125	0.0	0.0	2500	716
1754266125	0,00	153	0,00	0,00
1754266156	0.0	0.0	2500	716
1754266156	0,00	153	0,00	0,00
1754266187	0.0	0.0	2500	716
1754266187	0,00	153	0,00	0,00
1754266218	0.0	0.0	2500	716
1754266218	0,00	153	0,00	0,00
1754266249	0.0	0.0	2500	716
1754266249	0,00	153	0,00	0,00
1754266280	0.0	0.0	2500	716
1754266280	0,00	153	0,00	0,00
1754266311	0.0	0.0	2500	716
1754266311	0,00	153	0,00	0,00
1754266342	0.0	0.0	2500	716
1754266342	0,00	153	0,00	0,00
1754266374	0.0	0.0	2500	716
1754266374	0,00	153	0,00	0,00
1754266405	0.0	0.0	2500	716
1754266405	0,00	153	0,00	0,00
1754266436	0.0	0.0	2500	716
1754266436	0,00	153	0,00	0,00
1754266467	0.0	0.0	2500	716
1754266467	0,00	153	0,00	0,00
1754266498	0.0	0.0	2500	716
1754266498	0,00	153	0,00	0,00
1754266529	0.0	0.0	2500	716
1754266529	0,00	153	0,00	0,00
