Rodando fsm-lite v1_0 saida GZ: para 100 amostras com 10 de maximo as 2025-08-04_05-25-09.
timestamp	cpu	mem	vsz	rss
1754295909	0.0	0.0	9640	1752
1754295909	0,00	138	0,00	0,00
1754295940	0.0	0.0	9640	1752
1754295940	0,00	138	0,00	0,00
1754295971	0.0	0.0	9640	1752
1754295971	0,00	138	0,00	0,00
1754296002	0.0	0.0	9640	1752
1754296002	0,00	138	0,00	0,00
1754296033	0.0	0.0	9640	1752
1754296033	0,00	138	0,00	0,00
1754296064	0.0	0.0	9640	1752
1754296064	0,00	138	0,00	0,00
1754296095	0.0	0.0	9640	1752
1754296095	0,00	138	0,00	0,00
1754296127	0.0	0.0	9640	1752
1754296127	0,00	138	0,00	0,00
1754296158	0.0	0.0	9640	1752
1754296158	0,00	138	0,00	0,00
1754296189	0.0	0.0	9640	1752
1754296189	0,00	138	0,00	0,00
1754296220	0.0	0.0	9640	1752
1754296220	0,00	138	0,00	0,00
1754296251	0.0	0.0	9640	1752
1754296251	0,00	138	0,00	0,00
1754296282	0.0	0.0	9640	1752
1754296282	0,00	138	0,00	0,00
1754296313	0.0	0.0	9640	1752
1754296313	0,00	138	0,00	0,00
1754296344	0.0	0.0	9640	1752
1754296344	0,00	138	0,00	0,00
1754296376	0.0	0.0	9640	1752
1754296376	0,00	138	0,00	0,00
1754296407	0.0	0.0	9640	1752
1754296407	0,00	138	0,00	0,00
1754296438	0.0	0.0	9640	1752
1754296438	0,00	138	0,00	0,00
1754296469	0.0	0.0	9640	1752
1754296469	0,00	138	0,00	0,00
1754296500	0.0	0.0	9640	1752
1754296500	0,00	138	0,00	0,00
1754296531	0.0	0.0	9640	1752
1754296531	0,00	138	0,00	0,00
1754296562	0.0	0.0	9640	1752
1754296562	0,00	138	0,00	0,00
1754296594	0.0	0.0	9640	1752
1754296594	0,00	138	0,00	0,00
1754296625	0.0	0.0	9640	1752
1754296625	0,00	138	0,00	0,00
1754296656	0.0	0.0	9640	1752
1754296656	0,00	138	0,00	0,00
1754296687	0.0	0.0	9640	1752
1754296687	0,00	138	0,00	0,00
1754296718	0.0	0.0	9640	1752
1754296718	0,00	138	0,00	0,00
1754296749	0.0	0.0	9640	1752
1754296749	0,00	138	0,00	0,00
1754296780	0.0	0.0	9640	1752
1754296780	0,00	138	0,00	0,00
1754296811	0.0	0.0	9640	1752
1754296811	0,00	138	0,00	0,00
1754296843	0.0	0.0	9640	1752
1754296843	0,00	138	0,00	0,00
1754296874	0.0	0.0	9640	1752
1754296874	0,00	138	0,00	0,00
1754296905	0.0	0.0	9640	1752
1754296905	0,00	138	0,00	0,00
1754296936	0.0	0.0	9640	1752
1754296936	0,00	138	0,00	0,00
1754296967	0.0	0.0	9640	1752
1754296967	0,00	138	0,00	0,00
1754296998	0.0	0.0	9640	1752
1754296998	0,00	138	0,00	0,00
1754297029	0.0	0.0	9640	1752
1754297029	0,00	138	0,00	0,00
1754297061	0.0	0.0	9640	1752
1754297061	0,00	138	0,00	0,00
1754297092	0.0	0.0	9640	1752
1754297092	0,00	138	0,00	0,00
1754297123	0.0	0.0	9640	1752
1754297123	0,00	138	0,00	0,00
1754297154	0.0	0.0	9640	1752
1754297154	0,00	138	0,00	0,00
1754297185	0.0	0.0	9640	1752
1754297185	0,00	138	0,00	0,00
1754297216	0.0	0.0	9640	1752
1754297216	0,00	138	0,00	0,00
1754297247	0.0	0.0	9640	1752
1754297247	0,00	138	0,00	0,00
1754297278	0.0	0.0	9640	1752
1754297278	0,00	138	0,00	0,00
1754297310	0.0	0.0	9640	1752
1754297310	0,00	138	0,00	0,00
1754297341	0.0	0.0	9640	1752
1754297341	0,00	138	0,00	0,00
1754297372	0.0	0.0	9640	1752
1754297372	0,00	138	0,00	0,00
