Rodando fsm-lite v1_0 saida GZ: para 10 amostras com 10 de maximo as 2025-08-04_01-37-52.
timestamp	cpu	mem	vsz	rss
1754282272	0.0	0.0	9640	1744
1754282272	0,00	119	0,00	0,00
1754282304	0.0	0.0	9640	1744
1754282304	0,00	119	0,00	0,00
1754282335	0.0	0.0	9640	1744
1754282335	0,00	119	0,00	0,00
1754282366	0.0	0.0	9640	1744
1754282366	0,00	119	0,00	0,00
1754282397	0.0	0.0	9640	1744
1754282397	0,00	119	0,00	0,00
1754282428	0.0	0.0	9640	1744
1754282428	0,00	119	0,00	0,00
1754282459	0.0	0.0	9640	1744
1754282459	0,00	119	0,00	0,00
1754282490	0.0	0.0	9640	1744
1754282490	0,00	119	0,00	0,00
1754282522	0.0	0.0	9640	1744
1754282522	0,00	119	0,00	0,00
1754282553	0.0	0.0	9640	1744
1754282553	0,00	119	0,00	0,00
