Rodando fsm-lite v1_0 saida GZ: para 50 amostras com 200 de maximo as 2025-08-04_04-15-37.
timestamp	cpu	mem	vsz	rss
1754291737	0.0	0.0	9640	1752
1754291737	0,00	162	0,00	0,00
1754291768	0.0	0.0	9640	1752
1754291768	0,00	162	0,00	0,00
1754291799	0.0	0.0	9640	1752
1754291799	0,00	162	0,00	0,00
1754291830	0.0	0.0	9640	1752
1754291830	0,00	162	0,00	0,00
1754291862	0.0	0.0	9640	1752
1754291862	0,00	162	0,00	0,00
1754291893	0.0	0.0	9640	1752
1754291893	0,00	162	0,00	0,00
1754291924	0.0	0.0	9640	1752
1754291924	0,00	162	0,00	0,00
1754291955	0.0	0.0	9640	1752
1754291955	0,00	162	0,00	0,00
1754291986	0.0	0.0	9640	1752
1754291986	0,00	162	0,00	0,00
1754292017	0.0	0.0	9640	1752
1754292017	0,00	162	0,00	0,00
1754292048	0.0	0.0	9640	1752
1754292048	0,00	162	0,00	0,00
1754292079	0.0	0.0	9640	1752
1754292079	0,00	162	0,00	0,00
1754292111	0.0	0.0	9640	1752
1754292111	0,00	162	0,00	0,00
1754292142	0.0	0.0	9640	1752
1754292142	0,00	162	0,00	0,00
1754292173	0.0	0.0	9640	1752
1754292173	0,00	162	0,00	0,00
1754292204	0.0	0.0	9640	1752
1754292204	0,00	162	0,00	0,00
1754292235	0.0	0.0	9640	1752
1754292235	0,00	162	0,00	0,00
1754292266	0.0	0.0	9640	1752
1754292266	0,00	162	0,00	0,00
1754292297	0.0	0.0	9640	1752
1754292297	0,00	162	0,00	0,00
1754292328	0.0	0.0	9640	1752
1754292328	0,00	162	0,00	0,00
1754292360	0.0	0.0	9640	1752
1754292360	0,00	162	0,00	0,00
1754292391	0.0	0.0	9640	1752
1754292391	0,00	162	0,00	0,00
1754292422	0.0	0.0	9640	1752
1754292422	0,00	162	0,00	0,00
1754292453	0.0	0.0	9640	1752
1754292453	0,00	162	0,00	0,00
1754292484	0.0	0.0	9640	1752
1754292484	0,00	162	0,00	0,00
1754292515	0.0	0.0	9640	1752
1754292515	0,00	162	0,00	0,00
1754292546	0.0	0.0	9640	1752
1754292546	0,00	162	0,00	0,00
1754292578	0.0	0.0	9640	1752
1754292578	0,00	162	0,00	0,00
1754292609	0.0	0.0	9640	1752
1754292609	0,00	162	0,00	0,00
