Rodando fsm-lite v2_3 saida GZ: para 100 amostras com 600 de maximo as 2025-08-04_21-12-27.
timestamp	cpu	mem	vsz	rss
1754352747	0.0	0.0	9640	1788
1754352747	0,00	18	0,00	0,00
1754352779	0.0	0.0	9640	1788
1754352779	0,00	18	0,00	0,00
1754352810	0.0	0.0	9640	1788
1754352810	0,00	18	0,00	0,00
1754352841	0.0	0.0	9640	1788
1754352841	0,00	18	0,00	0,00
1754352872	0.0	0.0	9640	1788
1754352872	0,00	18	0,00	0,00
1754352903	0.0	0.0	9640	1788
1754352903	0,00	18	0,00	0,00
1754352934	0.0	0.0	9640	1788
1754352934	0,00	18	0,00	0,00
1754352965	0.0	0.0	9640	1788
1754352965	0,00	18	0,00	0,00
1754352997	0.0	0.0	9640	1788
1754352997	0,00	18	0,00	0,00
1754353028	0.0	0.0	9640	1788
1754353028	0,00	18	0,00	0,00
1754353059	0.0	0.0	9640	1788
1754353059	0,00	18	0,00	0,00
1754353090	0.0	0.0	9640	1788
1754353090	0,00	18	0,00	0,00
1754353121	0.0	0.0	9640	1788
1754353121	0,00	18	0,00	0,00
1754353152	0.0	0.0	9640	1788
1754353152	0,00	18	0,00	0,00
1754353183	0.0	0.0	9640	1788
1754353183	0,00	18	0,00	0,00
1754353214	0.0	0.0	9640	1788
1754353214	0,00	18	0,00	0,00
1754353246	0.0	0.0	9640	1788
1754353246	0,00	18	0,00	0,00
1754353277	0.0	0.0	9640	1788
1754353277	0,00	18	0,00	0,00
1754353308	0.0	0.0	9640	1788
1754353308	0,00	18	0,00	0,00
1754353339	0.0	0.0	9640	1788
1754353339	0,00	18	0,00	0,00
1754353370	0.0	0.0	9640	1788
1754353370	0,00	18	0,00	0,00
1754353401	0.0	0.0	9640	1788
1754353401	0,00	18	0,00	0,00
1754353432	0.0	0.0	9640	1788
1754353432	0,00	18	0,00	0,00
1754353464	0.0	0.0	9640	1788
1754353464	0,00	18	0,00	0,00
1754353495	0.0	0.0	9640	1788
1754353495	0,00	18	0,00	0,00
1754353526	0.0	0.0	9640	1788
1754353526	0,00	18	0,00	0,00
1754353557	0.0	0.0	9640	1788
1754353557	0,00	18	0,00	0,00
1754353588	0.0	0.0	9640	1788
1754353588	0,00	18	0,00	0,00
1754353619	0.0	0.0	9640	1788
1754353619	0,00	18	0,00	0,00
1754353650	0.0	0.0	9640	1788
1754353650	0,00	18	0,00	0,00
