Rodando fsm-lite v2_3 saida TXT: para 100 amostras com 600 de maximo as 2025-08-06_06-47-59.
timestamp	cpu	mem	vsz	rss
1754473679	0.0	0.0	2500	652
1754473679	0,00	43	0,00	0,00
1754473710	0.0	0.0	2500	652
1754473710	0,00	43	0,00	0,00
1754473741	0.0	0.0	2500	652
1754473741	0,00	43	0,00	0,00
1754473772	0.0	0.0	2500	652
1754473772	0,00	43	0,00	0,00
1754473803	0.0	0.0	2500	652
1754473803	0,00	43	0,00	0,00
1754473834	0.0	0.0	2500	652
1754473834	0,00	43	0,00	0,00
1754473866	0.0	0.0	2500	652
1754473866	0,00	43	0,00	0,00
1754473897	0.0	0.0	2500	652
1754473897	0,00	43	0,00	0,00
1754473928	0.0	0.0	2500	652
1754473928	0,00	43	0,00	0,00
1754473959	0.0	0.0	2500	652
1754473959	0,00	43	0,00	0,00
1754473990	0.0	0.0	2500	652
1754473990	0,00	43	0,00	0,00
1754474021	0.0	0.0	2500	652
1754474021	0,00	43	0,00	0,00
1754474052	0.0	0.0	2500	652
1754474052	0,00	43	0,00	0,00
1754474084	0.0	0.0	2500	652
1754474084	0,00	43	0,00	0,00
1754474115	0.0	0.0	2500	652
1754474115	0,00	43	0,00	0,00
1754474146	0.0	0.0	2500	652
1754474146	0,00	43	0,00	0,00
1754474177	0.0	0.0	2500	652
1754474177	0,00	43	0,00	0,00
1754474208	0.0	0.0	2500	652
1754474208	0,00	43	0,00	0,00
1754474239	0.0	0.0	2500	652
1754474239	0,00	43	0,00	0,00
1754474270	0.0	0.0	2500	652
1754474270	0,00	43	0,00	0,00
1754474301	0.0	0.0	2500	652
1754474301	0,00	43	0,00	0,00
1754474333	0.0	0.0	2500	652
1754474333	0,00	43	0,00	0,00
1754474364	0.0	0.0	2500	652
1754474364	0,00	43	0,00	0,00
1754474395	0.0	0.0	2500	652
1754474395	0,00	43	0,00	0,00
1754474426	0.0	0.0	2500	652
1754474426	0,00	43	0,00	0,00
1754474457	0.0	0.0	2500	652
1754474457	0,00	43	0,00	0,00
1754474488	0.0	0.0	2500	652
1754474488	0,00	43	0,00	0,00
1754474519	0.0	0.0	2500	652
1754474519	0,00	43	0,00	0,00
1754474551	0.0	0.0	2500	652
1754474551	0,00	43	0,00	0,00
1754474582	0.0	0.0	2500	652
1754474582	0,00	43	0,00	0,00
