Rodando fsm-lite v2_2 saida GZ: para 25 amostras com 600 de maximo as 2025-08-04_19-50-16.
timestamp	cpu	mem	vsz	rss
1754347816	0.0	0.0	9640	2184
1754347816	0,00	118	0,00	0,00
1754347847	0.0	0.0	9640	2184
1754347847	0,00	118	0,00	0,00
1754347878	0.0	0.0	9640	2184
1754347878	0,00	118	0,00	0,00
1754347910	0.0	0.0	9640	2184
1754347910	0,00	118	0,00	0,00
1754347941	0.0	0.0	9640	2184
1754347941	0,00	118	0,00	0,00
1754347972	0.0	0.0	9640	2184
1754347972	0,00	118	0,00	0,00
1754348003	0.0	0.0	9640	2184
1754348003	0,00	118	0,00	0,00
