Rodando fsm-lite v2_2 saida TXT: para 100 amostras com 600 de maximo as 2025-08-06_04-28-53.
timestamp	cpu	mem	vsz	rss
1754465333	0.0	0.0	2500	716
1754465333	0,00	66	0,00	0,00
1754465364	0.0	0.0	2500	716
1754465364	0,00	66	0,00	0,00
1754465396	0.0	0.0	2500	716
1754465396	0,00	66	0,00	0,00
1754465427	0.0	0.0	2500	716
1754465427	0,00	66	0,00	0,00
1754465458	0.0	0.0	2500	716
1754465458	0,00	66	0,00	0,00
1754465489	0.0	0.0	2500	716
1754465489	0,00	66	0,00	0,00
1754465520	0.0	0.0	2500	716
1754465520	0,00	66	0,00	0,00
1754465551	0.0	0.0	2500	716
1754465551	0,00	66	0,00	0,00
1754465582	0.0	0.0	2500	716
1754465582	0,00	66	0,00	0,00
1754465613	0.0	0.0	2500	716
1754465613	0,00	66	0,00	0,00
1754465645	0.0	0.0	2500	716
1754465645	0,00	66	0,00	0,00
1754465676	0.0	0.0	2500	716
1754465676	0,00	66	0,00	0,00
1754465707	0.0	0.0	2500	716
1754465707	0,00	66	0,00	0,00
1754465738	0.0	0.0	2500	716
1754465738	0,00	66	0,00	0,00
1754465769	0.0	0.0	2500	716
1754465769	0,00	66	0,00	0,00
1754465800	0.0	0.0	2500	716
1754465800	0,00	66	0,00	0,00
1754465832	0.0	0.0	2500	716
1754465832	0,00	66	0,00	0,00
1754465863	0.0	0.0	2500	716
1754465863	0,00	66	0,00	0,00
1754465894	0.0	0.0	2500	716
1754465894	0,00	66	0,00	0,00
1754465925	0.0	0.0	2500	716
1754465925	0,00	66	0,00	0,00
1754465956	0.0	0.0	2500	716
1754465956	0,00	66	0,00	0,00
1754465987	0.0	0.0	2500	716
1754465987	0,00	66	0,00	0,00
1754466018	0.0	0.0	2500	716
1754466018	0,00	66	0,00	0,00
1754466049	0.0	0.0	2500	716
1754466049	0,00	66	0,00	0,00
1754466081	0.0	0.0	2500	716
1754466081	0,00	66	0,00	0,00
1754466112	0.0	0.0	2500	716
1754466112	0,00	66	0,00	0,00
1754466143	0.0	0.0	2500	716
1754466143	0,00	66	0,00	0,00
1754466174	0.0	0.0	2500	716
1754466174	0,00	66	0,00	0,00
1754466205	0.0	0.0	2500	716
1754466205	0,00	66	0,00	0,00
1754466236	0.0	0.0	2500	716
1754466236	0,00	66	0,00	0,00
1754466267	0.0	0.0	2500	716
1754466267	0,00	66	0,00	0,00
1754466299	0.0	0.0	2500	716
1754466299	0,00	66	0,00	0,00
1754466330	0.0	0.0	2500	716
1754466330	0,00	66	0,00	0,00
1754466361	0.0	0.0	2500	716
1754466361	0,00	66	0,00	0,00
1754466392	0.0	0.0	2500	716
1754466392	0,00	66	0,00	0,00
1754466423	0.0	0.0	2500	716
1754466423	0,00	66	0,00	0,00
1754466454	0.0	0.0	2500	716
1754466454	0,00	66	0,00	0,00
1754466485	0.0	0.0	2500	716
1754466485	0,00	66	0,00	0,00
1754466517	0.0	0.0	2500	716
1754466517	0,00	66	0,00	0,00
1754466548	0.0	0.0	2500	716
1754466548	0,00	66	0,00	0,00
1754466579	0.0	0.0	2500	716
1754466579	0,00	66	0,00	0,00
1754466610	0.0	0.0	2500	716
1754466610	0,00	66	0,00	0,00
1754466641	0.0	0.0	2500	716
1754466641	0,00	66	0,00	0,00
1754466672	0.0	0.0	2500	716
1754466672	0,00	66	0,00	0,00
1754466703	0.0	0.0	2500	716
1754466703	0,00	66	0,00	0,00
