Rodando fsm-lite v2_4 saida GZ: para 25 amostras com 600 de maximo as 2025-08-04_23-09-36.
timestamp	cpu	mem	vsz	rss
1754359776	0.0	0.0	9640	2284
1754359776	0,00	113	0,00	0,00
1754359807	0.0	0.0	9640	2284
1754359807	0,00	113	0,00	0,00
1754359838	0.0	0.0	9640	2284
1754359838	0,00	113	0,00	0,00
1754359869	0.0	0.0	9640	2284
1754359869	0,00	113	0,00	0,00
1754359900	0.0	0.0	9640	2284
1754359900	0,00	113	0,00	0,00
1754359932	0.0	0.0	9640	2284
1754359932	0,00	113	0,00	0,00
1754359963	0.0	0.0	9640	2284
1754359963	0,00	113	0,00	0,00
