Rodando fsm-lite v2_5 saida TXT: para 25 amostras com 600 de maximo as 2025-08-06_11-16-17.
timestamp	cpu	mem	vsz	rss
1754489777	0.0	0.0	2500	652
1754489777	0,00	25	0,00	0,00
1754489808	0.0	0.0	2500	652
1754489808	0,00	25	0,00	0,00
1754489839	0.0	0.0	2500	652
1754489839	0,00	25	0,00	0,00
1754489870	0.0	0.0	2500	652
1754489870	0,00	25	0,00	0,00
1754489901	0.0	0.0	2500	652
1754489901	0,00	25	0,00	0,00
1754489932	0.0	0.0	2500	652
1754489932	0,00	25	0,00	0,00
1754489964	0.0	0.0	2500	652
1754489964	0,00	25	0,00	0,00
1754489995	0.0	0.0	2500	652
1754489995	0,00	25	0,00	0,00
