Rodando fsm-lite v2_1 saida GZ: para 100 amostras com 600 de maximo as 2025-08-04_17-37-40.
timestamp	cpu	mem	vsz	rss
1754339860	0.0	0.0	9640	1788
1754339860	0,00	105	0,00	0,00
1754339891	0.0	0.0	9640	1788
1754339891	0,00	105	0,00	0,00
1754339922	0.0	0.0	9640	1788
1754339922	0,00	105	0,00	0,00
1754339953	0.0	0.0	9640	1788
1754339953	0,00	105	0,00	0,00
1754339984	0.0	0.0	9640	1788
1754339984	0,00	105	0,00	0,00
1754340015	0.0	0.0	9640	1788
1754340015	0,00	105	0,00	0,00
1754340047	0.0	0.0	9640	1788
1754340047	0,00	105	0,00	0,00
1754340078	0.0	0.0	9640	1788
1754340078	0,00	105	0,00	0,00
1754340109	0.0	0.0	9640	1788
1754340109	0,00	105	0,00	0,00
1754340140	0.0	0.0	9640	1788
1754340140	0,00	105	0,00	0,00
1754340171	0.0	0.0	9640	1788
1754340171	0,00	105	0,00	0,00
1754340202	0.0	0.0	9640	1788
1754340202	0,00	105	0,00	0,00
1754340233	0.0	0.0	9640	1788
1754340233	0,00	105	0,00	0,00
1754340265	0.0	0.0	9640	1788
1754340265	0,00	105	0,00	0,00
1754340296	0.0	0.0	9640	1788
1754340296	0,00	105	0,00	0,00
1754340327	0.0	0.0	9640	1788
1754340327	0,00	105	0,00	0,00
1754340358	0.0	0.0	9640	1788
1754340358	0,00	105	0,00	0,00
1754340389	0.0	0.0	9640	1788
1754340389	0,00	105	0,00	0,00
1754340420	0.0	0.0	9640	1788
1754340420	0,00	105	0,00	0,00
1754340451	0.0	0.0	9640	1788
1754340451	0,00	105	0,00	0,00
1754340483	0.0	0.0	9640	1788
1754340483	0,00	105	0,00	0,00
1754340514	0.0	0.0	9640	1788
1754340514	0,00	105	0,00	0,00
1754340545	0.0	0.0	9640	1788
1754340545	0,00	105	0,00	0,00
1754340576	0.0	0.0	9640	1788
1754340576	0,00	105	0,00	0,00
1754340607	0.0	0.0	9640	1788
1754340607	0,00	105	0,00	0,00
1754340638	0.0	0.0	9640	1788
1754340638	0,00	105	0,00	0,00
1754340669	0.0	0.0	9640	1788
1754340669	0,00	105	0,00	0,00
1754340700	0.0	0.0	9640	1788
1754340700	0,00	105	0,00	0,00
1754340732	0.0	0.0	9640	1788
1754340732	0,00	105	0,00	0,00
1754340763	0.0	0.0	9640	1788
1754340763	0,00	105	0,00	0,00
