Rodando fsm-lite v2_0 saida GZ: para 25 amostras com 600 de maximo as 2025-08-04_12-02-07.
timestamp	cpu	mem	vsz	rss
1754319727	0.0	0.0	9640	2180
1754319727	0,00	17	0,00	0,00
1754319758	0.0	0.0	9640	2180
1754319758	0,00	17	0,00	0,00
1754319789	0.0	0.0	9640	2180
1754319789	0,00	17	0,00	0,00
1754319820	0.0	0.0	9640	2180
1754319820	0,00	17	0,00	0,00
1754319851	0.0	0.0	9640	2180
1754319851	0,00	17	0,00	0,00
1754319883	0.0	0.0	9640	2180
1754319883	0,00	17	0,00	0,00
1754319914	0.0	0.0	9640	2180
1754319914	0,00	17	0,00	0,00
